date,open,high,low,close,volume,raw_close,change_percent,avg_vol_20d
2012-03-05,8.950000000000001,9.091,8.909,9.013,93685139,180.26,0.54,121704268.3
2012-03-06,8.934000000000001,9.175,8.902,9.0545,112281698,181.09,0.46,122006708.25
2012-03-07,9.1325,9.275,9.120000000000001,9.188500000000001,99038539,183.77,1.48,121854182.25
2012-03-08,9.208499999999999,9.419,9.190000000000001,9.382,84471779,187.64,2.11,120600346.3
2012-03-09,9.3395,9.36,9.172,9.216,90211119,184.32,-1.77,117920908.35
2012-03-12,9.2065,9.270000000000001,9.11,9.1695,51760039,183.39,-0.5,114710426.4
2012-03-13,9.196,9.243500000000001,9.0385,9.2295,88085979,184.59,0.65,113041160.45
2012-03-14,9.182500000000001,9.215995,9.057,9.113,73994679,182.26,-1.26,107206350.55
2012-03-15,9.101,9.2215,9.015,9.2215,83212359,184.43,1.19,103564908.6
2012-03-16,9.164,9.284,9.1175,9.252500000000001,98696479,185.05,0.34,95934262.75
2012-03-19,9.1725,9.334000000000001,9.15,9.276000000000002,78080379,185.52,0.25,92419718.8
2012-03-20,9.244,9.720500000000001,9.144,9.616500000000002,183346157,192.33,3.67,94828065.75
2012-03-21,9.625,9.714,9.563,9.5865,84309979,191.73,-0.31,93257136.8
2012-03-22,9.527,9.703000000000001,9.513,9.620000000000001,74805579,192.4,0.35,91839950.8
2012-03-23,9.6005,9.81,9.590000000000002,9.752,119681878,195.04,1.37,94154879.75
2012-03-26,9.824,10.1485,9.775,10.143500000000001,152413898,202.87,4.01,98067632.7
2012-03-27,10.1795,10.4925,10.144,10.272,192014677,205.44,1.27,101903459.65
2012-03-28,10.307,10.350000000000001,10.015500000000001,10.058,124924718,201.16,-2.08,102847187.6
2012-03-29,10.064,10.265500000000001,10.031500000000001,10.230500000000001,114230498,204.61,1.72,103620287.55
2012-03-30,10.251000000000001,10.342500000000001,10.0935,10.1255,88819919,202.51,-1.03,104403274.55
2012-04-02,9.901000000000002,9.995000000000001,9.850000000000001,9.902500000000002,128614598,198.05,-2.2,106149747.5
2012-04-03,9.912,10.1195,9.875,9.983,100021399,199.66,0.81,105536732.55
2012-04-04,9.8475,9.884,9.618000000000002,9.6995,109189658,193.99,-2.84,106044288.5
2012-04-05,9.677500000000002,9.8015,9.677500000000002,9.7195,64355539,194.39,0.21,105038476.5
2012-04-09,9.601,9.71,9.525,9.5935,62737559,191.87,-1.3,103664798.5
2012-04-10,9.637500000000001,9.676000000000002,9.3285,9.349,89109819,186.98,-2.55,105532287.5
2012-04-11,9.4815,9.5985,9.3395,9.3985,86764359,187.97,0.53,105466206.5
2012-04-12,9.403,9.613,9.280500000000002,9.5345,80578199,190.69,1.45,105795382.5
2012-04-13,9.495000000000001,9.497,9.313,9.423,68644059,188.46,-1.17,105066967.5
2012-04-16,9.4505,9.4735,9.182500000000001,9.275,80885419,185.5,-1.57,104176414.5
2012-04-17,9.3605,9.502,9.3435,9.4195,56589199,188.39,1.56,103101855.5
2012-04-18,9.441,9.6725,9.437000000000001,9.5535,80061899,191.07,1.42,97937642.6
2012-04-19,9.646500000000001,9.727500000000001,9.4875,9.555,80060739,191.1,0.02,97725180.6
2012-04-20,9.617,9.674,9.49,9.499,64874899,189.98,-0.59,97228646.6
2012-04-23,9.4495,9.4495,9.2755,9.412,69627119,188.24,-0.92,94725908.65
2012-04-24,9.434000000000001,9.535,9.3255,9.5165,67636999,190.33,1.11,90487063.7
2012-04-25,9.583499999999999,9.740000000000002,9.58,9.721,79168259,194.42,2.15,84844742.8
2012-04-26,9.6785,9.818000000000001,9.651000000000002,9.799500000000002,204679597,195.99,0.81,88832486.75
2012-04-27,11.241500000000002,11.4345,11.011000000000001,11.342500000000001,442246594,226.85,15.75,105233291.55
2012-04-30,11.1975,11.692,11.152500000000002,11.595,195330237,231.9,2.23,110558807.45
2012-05-01,11.47,11.6485,11.420000000000002,11.502,135144338,230.04,-0.8,110885294.45
2012-05-02,11.391,11.572000000000001,11.370000000000001,11.512500000000001,91879419,230.25,0.09,110478195.45
2012-05-03,11.487000000000002,11.6265,11.4015,11.4725,81157179,229.45,-0.35,109076571.5
2012-05-04,11.39,11.485995,11.187000000000001,11.1995,91757859,223.99,-2.38,110446687.5
2012-05-07,11.118000000000002,11.343375000000002,11.1145,11.258000000000001,66284519,225.16,0.52,110624035.5
2012-05-08,11.1575,11.2695,10.91,11.195,90460879,223.9,-0.56,110691588.5
2012-05-09,11.0295,11.289000000000001,11.008000000000001,11.149000000000001,74268619,222.98,-0.41,110066801.5
2012-05-10,11.195500000000001,11.454,11.0975,11.3345,92967179,226.69,1.66,110686250.5
2012-05-11,11.2975,11.534,11.2865,11.384,83910819,227.68,0.44,111449588.5
2012-05-14,11.280000000000001,11.3645,11.1255,11.146500000000001,61935879,222.93,-2.09,110502111.5
2012-05-15,11.325000000000001,11.530500000000002,11.15,11.2195,114337158,224.39,0.65,113389509.45
2012-05-16,11.25,11.4,11.125,11.203000000000001,105239119,224.06,-0.15,114648370.45
2012-05-17,11.252500000000001,11.3,10.9045,10.918000000000001,90158219,218.36,-2.54,115153244.45
2012-05-18,10.970500000000001,10.9815,10.640500000000001,10.6925,104670439,213.85,-2.07,117143021.45
2012-05-21,10.701500000000001,10.999,10.641,10.905500000000002,71601919,218.11,1.99,117241761.45
2012-05-22,10.915500000000002,10.9435,10.698,10.7665,74676879,215.33,-1.27,117593755.45
2012-05-23,10.735500000000002,10.877500000000001,10.559000000000001,10.864,84875479,217.28,0.91,117879116.45
2012-05-24,10.849,10.883000000000001,10.635,10.762,62829919,215.24,-0.94,110786632.55
2012-05-25,10.749500000000001,10.799,10.611,10.6445,43427279,212.89,-1.09,90845666.8
2012-05-29,10.715000000000002,10.8275,10.6145,10.7375,53918759,214.75,0.87,83775092.9
2012-05-30,10.607,10.649000000000001,10.3876,10.461500000000001,81708279,209.23,-2.57,81103289.95
2012-05-31,10.474,10.689390000000001,10.355500000000001,10.6455,98898479,212.91,1.76,81454242.95
2012-06-01,10.422,10.5615,10.365000000000002,10.411000000000001,79073819,208.22,-2.2,81350074.95
2012-06-04,10.370000000000001,10.7675,10.3185,10.7285,86046819,214.57,3.05,81064522.95
2012-06-05,10.6925,10.843000000000002,10.558,10.6605,70928819,213.21,-0.63,81296737.95
2012-06-06,10.7315,10.920000000000002,10.726,10.882,54301079,217.64,2.08,79488747.95
2012-06-07,10.982500000000002,11.0745,10.905500000000002,10.940000000000001,70108319,218.8,0.53,79280732.95
2012-06-08,10.930500000000002,10.971,10.833,10.924,57538079,218.48,-0.15,77509277.95
2012-06-11,10.874500000000001,11.043500000000002,10.76,10.825000000000001,74981699,216.5,-0.91,77062821.95
2012-06-12,10.8825,10.9,10.72611,10.821,56675299,216.42,-0.04,76799792.95
2012-06-13,10.776000000000002,10.869,10.676000000000002,10.7365,46525079,214.73,-0.78,73409189.0
2012-06-14,10.763,10.825000000000001,10.628,10.7225,61219459,214.45,-0.13,71208206.0
2012-06-15,10.7645,10.966500000000002,10.723,10.9175,75760099,218.35,1.82,70488300.0
2012-06-18,10.864,11.188,10.836500000000001,11.133000000000001,67428919,222.66,1.97,68626224.0
2012-06-19,11.163,11.26,11.083,11.201500000000001,54336379,224.03,0.62,67762947.0
2012-06-20,11.2255,11.237000000000002,11.042000000000002,11.151000000000002,48915479,223.02,-0.45,66474877.0
2012-06-21,11.192,11.3015,11.026000000000002,11.02875,56862599,220.575,-1.1,65074233.0
2012-06-22,11.091500000000002,11.1255,10.967500000000001,11.108,43761259,222.16,0.72,64120800.0
2012-06-25,11.015,11.079500000000001,10.9,11.0035,47645299,220.07,-0.94,64331701.0
2012-06-26,11.0725,11.3195,11.0725,11.280500000000002,75100679,225.61,2.52,65390797.0
2012-06-27,11.2505,11.375,11.165000000000001,11.281,55991599,225.62,0.0,64104963.0
2012-06-28,11.196,11.231000000000002,10.9375,11.0655,59906759,221.31,-1.91,62155377.0
2012-06-29,11.235,11.4175,11.185500000000001,11.4175,72311439,228.35,3.18,61817258.0
2012-07-02,11.465000000000002,11.467,11.317,11.466000000000001,46618599,229.32,0.42,59845847.0
2012-07-03,11.457,11.476500000000001,11.3795,11.476500000000001,26719040,229.53,0.09,57635358.05
2012-07-05,11.431000000000001,11.525,11.326500000000001,11.353000000000002,53672199,227.06,-1.08,57603914.05
2012-07-06,11.3175,11.445,11.209000000000001,11.252500000000001,64064599,225.05,-0.89,57301728.05
2012-07-09,11.25,11.3,11.1725,11.252500000000001,38439579,225.05,0.0,56346803.05
2012-07-10,11.3125,11.357,10.914000000000001,10.975000000000001,59662179,219.5,-2.47,55580827.05
2012-07-11,10.9475,11.087000000000002,10.767000000000001,10.918500000000002,54696959,218.37,-0.51,55481910.05
2012-07-12,10.8305,10.865000000000002,10.630500000000001,10.768,52342799,215.36,-1.38,55772796.05
2012-07-13,10.781500000000001,10.9655,10.694,10.9195,44446579,218.39,1.41,54934152.05
2012-07-16,10.83,10.915500000000002,10.723,10.8005,40086899,216.01,-1.09,53150492.05
2012-07-17,10.8725,10.897,10.698,10.8465,39745339,216.93,0.43,51766313.05
2012-07-18,10.807500000000001,10.9335,10.7855,10.8735,41946379,217.47,0.25,51146813.05
2012-07-19,11.0365,11.375,11.034500000000001,11.3085,109027038,226.17,4.0,54152391.0
2012-07-20,11.268,11.4695,11.26475,11.4145,83417659,228.29,0.94,55480144.0
2012-07-23,11.236,11.329,11.077,11.3005,110338178,226.01,-1.0,58808989.95
2012-07-24,11.313500000000001,11.3305,11.0615,11.152000000000001,100341979,223.04,-1.31,61443823.95
2012-07-25,11.100000000000001,11.125,10.7955,10.852500000000001,72962539,217.05,-2.69,61336916.95
2012-07-26,11.0,11.0725,10.7475,11.0005,138746738,220.01,1.36,65474673.9
2012-07-27,11.262500000000001,11.917000000000002,11.225000000000001,11.866,226310397,237.32,7.87,73794855.8
2012-07-30,11.850000000000001,12.037,11.7035,11.8045,74727299,236.09,-0.52,73915648.8
2012-07-31,11.755,11.815000000000001,11.5805,11.665000000000001,69117359,233.3,-1.18,75040586.8
2012-08-01,11.707,11.719000000000001,11.535005,11.604500000000002,50876859,232.09,-0.52,76248477.75
2012-08-02,11.528,11.717,11.433,11.540500000000002,60966619,230.81,-0.55,76613198.75
2012-08-03,11.701500000000001,11.8245,11.6515,11.7485,56510279,234.97,1.8,76235482.75
2012-08-06,11.778,11.787,11.6905,11.6995,36873719,233.99,-0.42,76157189.75
2012-08-07,11.7065,11.9,11.662500000000001,11.828000000000001,41168559,236.56,1.1,75232508.75
2012-08-08,11.7645,11.8225,11.6796,11.719000000000001,30684560,234.38,-0.92,74031888.8
2012-08-09,11.6965,11.799500000000002,11.675,11.703000000000001,30971040,234.06,-0.14,72963300.85
2012-08-10,11.654000000000002,11.7425,11.5715,11.637500000000001,37050059,232.75,-0.56,72593474.85
2012-08-13,11.6115,11.718380000000002,11.55,11.622,39948419,232.44,-0.13,72586550.85
2012-08-14,11.735500000000002,11.836,11.631035,11.659500000000001,55019959,233.19,0.32,73350281.85
2012-08-15,11.613,11.907,11.6125,11.871,65336379,237.42,1.81,74519781.85
2012-08-16,11.886000000000001,12.14125,11.81,12.0775,86254239,241.55,1.74,73381141.9
2012-08-17,12.030000000000001,12.1675,12.0235,12.0585,61717999,241.17,-0.16,72296158.9
2012-08-20,12.0687,12.082500000000001,11.91,12.0175,37799839,240.35,-0.34,68669241.95
2012-08-21,12.044,12.1925,11.927500000000002,11.9725,51438219,239.45,-0.37,66224053.95
2012-08-22,11.97,12.245000000000001,11.940000000000001,12.155000000000001,49477719,243.1,1.52,65049812.95
2012-08-23,12.107,12.174,11.951,12.0599,49088899,241.198,-0.78,60566921.0
2012-08-24,12.084000000000001,12.3435,12.068000000000001,12.287,73987939,245.74,1.88,52950798.1
2012-08-27,12.2895,12.375,12.156,12.196,58593519,243.92,-0.74,52144109.1
2012-08-28,12.198500000000001,12.338995,12.15,12.305500000000002,54938239,246.11,0.9,51435153.1
2012-08-29,12.339,12.380500000000001,12.229500000000002,12.356000000000002,35477980,247.12,0.41,50665209.15
2012-08-30,12.3495,12.5,12.262500000000001,12.311,72959519,246.22,-0.36,51264854.15
2012-08-31,12.403500000000001,12.4725,12.275005,12.4135,66949159,248.27,0.83,51786798.15
2012-09-04,12.4135,12.55,12.233,12.394,79081319,247.88,-0.16,53897178.15
2012-09-05,12.380500000000001,12.430500000000002,12.265,12.311,53071519,246.22,-0.67,54492326.15
2012-09-06,12.4115,12.635,12.36,12.569,107267359,251.38,2.1,58321466.1
2012-09-07,12.6925,12.971000000000002,12.676000000000002,12.957,100617519,259.14,3.09,61803790.05
2012-09-10,12.950000000000001,13.0,12.841000000000001,12.8545,51350419,257.09,-0.79,62518808.05
2012-09-11,12.880000000000003,12.880000000000003,12.713000000000001,12.7835,50527899,255.67,-0.55,63047782.05
2012-09-12,12.825000000000001,12.889,12.675,12.781500000000001,45494299,255.63,-0.02,62571499.05
2012-09-13,12.747,13.100000000000001,12.690000000000001,13.012,70529539,260.24,1.8,62831157.05
2012-09-14,13.07,13.2055,12.9885,13.0635,73331659,261.27,0.4,62185028.05
2012-09-17,13.0625,13.0625,12.850000000000001,12.9,46124299,258.0,-1.25,61405343.05
2012-09-18,12.924000000000001,13.025,12.850000000000001,12.9375,44322959,258.75,0.29,61731499.05
2012-09-19,12.9725,13.142,12.926499999999999,13.084000000000001,52744279,261.68,1.13,61796802.05
2012-09-20,13.0015,13.043500000000002,12.9,13.040500000000002,58282879,260.81,-0.33,62237060.05
2012-09-21,13.087000000000002,13.100000000000001,12.837000000000002,12.873500000000002,121206998,257.47,-1.28,65842965.0
2012-09-24,12.761000000000001,12.780000000000001,12.65,12.740250000000001,54200799,254.805,-1.03,64853608.0
2012-09-25,12.8165,12.9475,12.5515,12.623000000000001,88119519,252.46,-0.92,66329908.0
2012-09-26,12.620000000000001,12.730500000000001,12.4115,12.4835,58420839,249.67,-1.11,66504038.0
2012-09-27,12.527000000000001,12.87,12.526000000000002,12.8295,67954779,256.59,2.77,68127877.95
2012-09-28,12.807,12.850000000000001,12.66,12.716000000000001,49134199,254.32,-0.88,66936611.95
2012-10-01,12.770000000000001,12.808000000000002,12.524500000000002,12.6005,51624039,252.01,-0.91,66170355.95
2012-10-02,12.64,12.6575,12.451500000000001,12.530000000000001,43915339,250.6,-0.56,64412056.95
2012-10-03,12.560500000000001,12.805000000000001,12.478000000000002,12.796,54930319,255.92,2.12,64504996.95
2012-10-04,12.8005,13.076,12.793500000000002,13.023500000000002,54217039,260.47,1.78,61852480.95
2012-10-05,13.06,13.094999999999999,12.874500000000001,12.9255,56145959,258.51,-0.75,59628902.95
2012-10-08,12.883500000000002,12.990000000000002,12.778,12.953000000000001,35251780,259.06,0.21,58823971.0
2012-10-09,12.933500000000002,12.967500000000001,12.5365,12.548000000000002,69943639,250.96,-3.13,59794758.0
2012-10-10,12.600000000000001,12.623000000000001,12.2005,12.249500000000001,79000159,244.99,-2.38,61470051.0
2012-10-11,12.4,12.465000000000002,12.0945,12.211,68959659,244.22,-0.31,61391557.0
2012-10-12,12.159,12.273000000000001,12.095500000000001,12.118000000000002,44074019,242.36,-0.76,59928675.0
2012-10-15,12.1425,12.238800000000001,11.9255,12.209000000000001,59200979,244.18,0.75,60582509.0
2012-10-16,12.243500000000001,12.2885,12.104000000000001,12.197000000000001,44082859,243.94,-0.1,60570504.0
2012-10-17,12.168500000000002,12.439995000000001,12.165000000000001,12.374500000000001,66060359,247.49,1.46,61236308.0
2012-10-18,12.3885,12.5455,12.135,12.2425,106118839,244.85,-1.07,63628106.0
2012-10-19,12.258000000000001,12.341000000000001,11.947000000000001,12.0,87939439,240.0,-1.98,61964728.05
2012-10-22,11.9405,11.9475,11.616,11.689,89998759,233.78,-2.59,63754626.05
2012-10-23,11.552500000000002,11.825000000000001,11.5005,11.7155,88639239,234.31,0.23,63780612.05
2012-10-24,11.794,11.797,11.397505,11.424500000000002,73593639,228.49,-2.48,64539252.05
2012-10-25,11.546,11.546,11.146,11.146,134824238,222.92,-2.44,67882725.0
2012-10-26,11.43,11.935500000000001,11.3345,11.912,227348197,238.24,6.87,76793424.9
2012-10-31,11.816,11.935,11.525,11.644655,95957519,232.8931,-2.24,79010098.9
2012-11-01,11.711500000000001,11.727500000000001,11.567,11.607,78119939,232.14,-0.32,80720328.9
2012-11-02,11.7005,11.870000000000001,11.605500000000001,11.621120000000001,67496939,232.4224,0.12,81348659.9
2012-11-05,11.602,11.741500000000002,11.505500000000001,11.716500000000002,36924819,234.33,0.82,80484048.9
2012-11-06,11.7705,11.887500000000001,11.7225,11.878,53286379,237.56,1.38,80341069.9
2012-11-07,11.7825,11.783000000000001,11.471,11.60304,72511399,232.0608,-2.32,82204050.85
2012-11-08,11.611,11.6725,11.355,11.3675,59820679,227.35,-2.03,81697902.85
2012-11-09,11.313,11.5485,11.23001,11.3155,61855339,226.31,-0.46,80840661.85
2012-11-12,11.329500000000001,11.460995,11.2705,11.323500000000001,42596099,226.47,0.07,79522483.85
2012-11-13,11.256,11.395000000000001,11.235500000000002,11.33,52595939,226.6,0.06,79948579.85
2012-11-14,11.325000000000001,11.3705,11.1255,11.1475,60685679,222.95,-1.61,80022814.85
2012-11-15,11.115000000000002,11.258000000000001,10.909,11.02995,68092439,220.599,-1.05,81223293.85
2012-11-16,11.0655,11.3125,10.932,11.2615,87070719,225.23,2.1,82273811.85
2012-11-19,11.416,11.625,11.3725,11.485500000000002,71863419,229.71,1.99,80561040.85
2012-11-20,11.5,11.691,11.475000000000001,11.689,55453059,233.78,1.77,78936721.85
2012-11-21,11.692,11.9335,11.637500000000001,11.9015,59189879,238.03,1.82,77396277.85
2012-11-23,11.9945,12.0,11.824,11.994,35534880,239.88,0.78,74741059.9
2012-11-26,12.0195,12.21595,11.9,12.181000000000001,83577939,243.62,1.56,75240274.9
2012-11-27,12.161000000000001,12.2835,12.077,12.170085,60969519,243.4017,-0.09,71547538.95
2012-11-28,12.1225,12.3615,12.0752,12.355500000000001,54897959,247.11,1.52,62925027.05
2012-11-29,12.402500000000002,12.624,12.375,12.563500000000001,106294039,251.27,1.68,63441853.05
2012-11-30,12.519,12.6325,12.4135,12.602500000000001,75952819,252.05,0.31,63333497.05
2012-12-03,12.627,12.708,12.5,12.516455,59827859,250.3291,-0.68,62950043.05
2012-12-04,12.497,12.65,12.433,12.624405000000001,62337399,252.4881,0.86,64220672.05
2012-12-05,12.622,12.777500000000002,12.519,12.698,57061739,253.96,0.58,64409440.05
2012-12-06,12.65,12.7585,12.5755,12.668500000000002,71156439,253.37,-0.23,64341692.05
2012-12-07,12.707,12.7605,12.6005,12.663405000000001,43409499,253.2681,-0.04,63521133.05
2012-12-10,12.655000000000001,12.739,12.365000000000002,12.3885,70110139,247.77,-2.17,63933873.05
2012-12-11,12.425,12.674,12.332500000000001,12.534500000000001,83719059,250.69,1.18,65990021.05
2012-12-12,12.5535,12.718000000000002,12.503,12.588000000000001,52562459,251.76,0.43,65988347.05
2012-12-13,12.555500000000002,12.727,12.501000000000001,12.5625,49245699,251.25,-0.2,65416348.05
2012-12-14,12.505500000000001,12.595,12.3895,12.4595,50543759,249.19,-0.82,64538914.05
2012-12-17,12.4905,12.700000000000001,12.463000000000001,12.693000000000001,45545779,253.86,1.87,62462667.05
2012-12-18,12.7285,13.155500000000002,12.7285,13.02,99232219,260.4,2.58,63831107.05
2012-12-19,13.065000000000001,13.083495,12.884,12.899500000000002,46034419,257.99,-0.93,63360175.05
2012-12-20,12.918000000000001,13.120500000000002,12.827000000000002,13.075000000000001,51707799,261.5,1.36,62986071.05
2012-12-21,12.891,12.919,12.787,12.846000000000002,94092039,256.92,-1.75,65913929.0
2012-12-24,12.865000000000002,12.975000000000001,12.847999999999999,12.931000000000001,19728700,258.62,0.66,62721467.05
2012-12-26,12.8575,12.871000000000002,12.402000000000001,12.43157,83071579,248.6314,-3.86,63826570.05
2012-12-27,12.414000000000001,12.467500000000001,12.143,12.415500000000002,72813639,248.31,-0.13,64722354.05
2012-12-28,12.2925,12.372,12.252500000000001,12.259,37265959,245.18,-1.26,61270950.05
2012-12-31,12.1875,12.6205,12.137500000000001,12.543500000000002,68387079,250.87,2.32,60892663.05
2013-01-02,12.804,12.904995,12.663,12.8655,65425579,257.31,2.57,61172549.05
2013-01-03,12.8635,13.044,12.8185,12.924000000000001,55032219,258.48,0.45,60807290.05
2013-01-04,12.879,12.990000000000002,12.8325,12.9575,37517999,259.15,0.26,59830103.05
2013-01-07,13.148500000000002,13.486250000000002,13.133500000000002,13.422960000000002,98247199,268.4592,3.59,61184641.05
2013-01-08,13.3535,13.449000000000002,13.178350000000002,13.319,60247119,266.38,-0.77,62026522.05
2013-01-09,13.408500000000002,13.475000000000001,13.270050000000001,13.317500000000003,45319819,266.35,-0.01,60787006.05
2013-01-10,13.427000000000001,13.437000000000001,13.115000000000002,13.267,57321859,265.34,-0.38,59467146.05
2013-01-11,13.255000000000003,13.421500000000002,13.2055,13.397,48267279,267.94,0.98,59252387.05
2013-01-14,13.4,13.713000000000001,13.377000000000002,13.636500000000002,85494919,272.73,1.79,61064848.05
2013-01-15,13.534,13.636500000000002,13.465000000000002,13.594999999999999,46543079,271.9,-0.3,60864814.05
2013-01-16,13.526499999999999,13.562000000000001,13.3915,13.4465,41321839,268.93,-1.09,60653617.05
2013-01-17,13.575000000000001,13.598500000000001,13.4605,13.524000000000001,37697659,270.48,0.58,57576889.05
2013-01-18,13.5415,13.725000000000001,13.480000000000002,13.606000000000002,58894839,272.12,0.61,58219910.05
2013-01-22,13.581000000000001,13.605000000000002,13.461500000000001,13.509500000000001,42789239,270.19,-0.71,57773982.05
2013-01-23,13.528500000000001,13.554499999999999,13.3325,13.405500000000002,50270139,268.11,-0.77,55582887.05
2013-01-24,13.4685,13.8325,13.4685,13.681000000000001,68338179,273.62,2.06,58013361.0
2013-01-25,13.75,14.236000000000002,13.719999999999999,14.1995,99498899,283.99,3.79,58834727.0
2013-01-28,14.189,14.224000000000002,13.719999999999999,13.802000000000001,86451139,276.04,-2.8,59516602.0
2013-01-29,13.767500000000002,13.773,12.917500000000002,13.017500000000002,203450997,260.35,-5.68,67825853.9
2013-01-30,14.15,14.21,13.355500000000001,13.638200000000001,261636196,272.764,4.77,77488309.75
2013-01-31,13.552000000000001,13.797,13.184955,13.275,135519538,265.5,-2.66,80993007.7
2013-02-01,13.4465,13.4465,13.14,13.25,122362918,265.0,-0.19,84359542.65
2013-02-04,13.139,13.234200000000001,12.9535,12.999000000000002,74475859,259.98,-1.89,86207435.65
2013-02-05,13.100000000000001,13.401499999999999,13.073,13.3445,80275599,266.89,2.66,85308855.65
2013-02-06,13.258000000000003,13.3445,13.055500000000002,13.111000000000002,55444079,262.22,-1.75,85068703.65
2013-02-07,13.205000000000002,13.205000000000002,12.755500000000001,13.011500000000002,79541299,260.23,-0.76,86779777.65
2013-02-08,13.07,13.262500000000001,13.027750000000001,13.0975,77592559,261.95,0.66,87793312.65
2013-02-11,13.16,13.162500000000001,12.830000000000002,12.8605,68149139,257.21,-1.81,88787405.65
2013-02-12,12.9595,13.008000000000003,12.850000000000001,12.935,58894599,258.7,0.58,87457389.65
2013-02-13,13.0765,13.498,13.015,13.473500000000001,105915719,269.47,4.16,90426021.65
2013-02-14,13.368500000000001,13.532499999999999,13.27,13.462000000000002,69281599,269.24,-0.09,91824009.65
2013-02-15,13.3815,13.446000000000002,13.155500000000002,13.2545,79624659,265.09,-1.54,93920359.65
2013-02-19,13.295500000000002,13.505500000000001,13.225000000000001,13.4875,57128199,269.75,1.76,93832027.65
2013-02-20,13.51,13.715000000000002,13.31855,13.320500000000003,70613119,266.41,-1.24,95223221.65
2013-02-21,13.256,13.474000000000002,13.162500000000001,13.297,72775899,265.94,-0.18,96348509.65
2013-02-22,13.331000000000001,13.355500000000001,13.0805,13.271,62504039,265.42,-0.2,96056802.65
2013-02-25,13.347000000000001,13.434700000000001,12.9825,12.993500000000001,60654179,259.87,-2.09,94114566.65
2013-02-26,13.0445,13.102000000000002,12.7865,12.968000000000002,66975199,259.36,-0.2,93140769.65
2013-02-27,12.969999999999999,13.2915,12.843000000000002,13.162500000000001,58168199,263.25,1.5,85876629.75
2013-02-28,13.0905,13.350000000000001,13.031500000000001,13.2135,53363079,264.27,0.39,75462973.9
2013-03-01,13.163499999999999,13.330000000000002,13.052000000000001,13.287,59175979,265.74,0.56,71645795.95
2013-03-04,13.268,13.665000000000001,13.207,13.655500000000002,69150379,273.11,2.77,68985169.0
2013-03-05,13.700000000000001,13.834000000000001,13.499500000000001,13.779499999999999,73771659,275.59,0.91,68949959.0
2013-03-06,13.788,13.824449999999999,13.5916,13.689500000000002,41031039,273.79,-0.65,66987731.0
2013-03-07,13.705000000000002,13.740000000000002,13.592500000000001,13.694,38795739,273.88,0.03,66155314.0
2013-03-08,13.75,13.772,13.575000000000001,13.7095,37602339,274.19,0.11,64058366.0
2013-03-11,13.671500000000002,13.6995,13.52,13.562000000000001,38101519,271.24,-1.08,62083814.0
2013-03-12,13.55,13.87,13.518005,13.7065,64937119,274.13,1.07,61923213.0
2013-03-13,13.762,13.825000000000001,13.632,13.755000000000003,37684299,275.1,0.35,60862698.0
2013-03-14,13.483500000000001,13.5,13.176499999999999,13.287,104546099,265.74,-3.4,60794217.0
2013-03-15,13.249000000000002,13.363,13.002500000000001,13.091000000000001,97329439,261.82,-1.48,62196609.0
2013-03-18,12.965000000000002,13.0745,12.856000000000002,12.8945,54429919,257.89,-1.5,60936872.0
2013-03-19,12.92,12.975000000000001,12.631,12.820500000000003,74791319,256.41,-0.57,61820028.0
2013-03-20,12.902500000000002,12.988,12.727505,12.863900000000001,54779399,257.278,0.34,61028342.0
2013-03-21,12.805500000000002,12.850000000000001,12.634,12.6695,56128919,253.39,-1.51,60195993.0
2013-03-22,12.727500000000001,12.8885,12.6035,12.887500000000001,62525979,257.75,1.72,60197090.0
2013-03-25,12.929,12.971449999999999,12.725000000000001,12.801,50301159,256.02,-0.67,59679439.0
2013-03-26,12.852500000000001,13.074000000000002,12.814,13.015500000000001,48423199,260.31,1.68,58751839.0
2013-03-27,12.9375,13.296500000000002,12.895,13.265,57498479,265.3,1.92,58718353.0
2013-03-28,13.291,13.36875,13.203000000000001,13.3245,49477139,266.49,0.45,58524056.0
2013-04-01,13.349000000000002,13.37,13.0505,13.0805,50503999,261.61,-1.83,58090457.0
2013-04-02,13.12,13.2945,13.027500000000002,13.1661,52646759,263.322,0.65,57265276.0
2013-04-03,13.106000000000002,13.183500000000002,12.887500000000001,12.9515,48289679,259.03,-1.63,55991177.0
2013-04-04,12.961500000000001,13.020500000000002,12.806000000000001,12.954,39292239,259.08,0.02,55904237.0
2013-04-05,12.786000000000001,12.809000000000001,12.6835,12.774000000000001,51163139,255.48,-1.39,56522607.0
2013-04-08,12.796,12.98395,12.781500000000001,12.9475,45936459,258.95,1.36,56939313.0
2013-04-09,12.942500000000003,13.130500000000001,12.850000000000001,13.057,43166639,261.14,0.85,57192569.0
2013-04-10,13.088999999999999,13.299000000000001,12.966000000000001,13.2385,46454139,264.77,1.39,56268420.0
2013-04-11,13.237000000000002,13.548500000000002,13.237000000000002,13.492500000000001,61841299,269.85,1.92,57476270.0
2013-04-12,13.506,13.663499999999999,13.350999999999999,13.643500000000001,57363299,272.87,1.12,55117130.0
2013-04-15,13.554,13.756,13.355000000000002,13.386000000000003,66518379,267.72,-1.89,53576577.0
2013-04-16,13.4655,13.64,13.403,13.616999999999999,42772359,272.34,1.73,52993699.0
2013-04-17,13.540000000000001,13.542500000000002,13.2125,13.37,62705819,267.4,-1.81,52389424.0
2013-04-18,13.3405,13.349495,12.830000000000002,12.971000000000002,62760119,259.42,-2.98,52788460.0
